frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
91,4.500000,1,736.254,400.371,1,575.628,391.968,1,586.506,513.962,1,615.891,577.760,1,628.087,605.817,1,632.276,594.839,1
92,4.566667,1,736.266,400.363,1,575.619,391.971,1,586.170,510.404,1,614.836,577.841,1,626.555,603.694,1,631.688,595.579,1
93,4.600000,1,736.266,400.361,1,575.609,391.924,1,585.854,507.896,1,614.451,579.019,1,625.883,605.575,1,631.546,597.147,1
94,4.666667,1,736.268,400.350,1,575.604,391.832,1,585.379,506.433,1,614.268,580.047,1,625.929,606.547,1,631.084,597.680,1
95,4.700000,1,736.267,400.329,1,575.588,391.701,1,584.977,505.527,1,613.908,581.408,1,625.454,608.376,1,630.539,599.153,1
96,4.766667,1,736.265,400.293,1,575.568,391.491,1,584.755,504.938,1,613.747,583.661,1,625.124,611.801,1,630.170,603.122,1
97,4.800000,1,736.253,400.255,1,575.560,391.336,1,584.676,504.623,1,613.696,585.166,1,624.939,613.609,1,629.982,605.101,1
98,4.866667,1,736.272,400.251,1,575.556,391.334,1,584.628,504.708,1,613.588,588.784,1,621.561,615.222,1,629.231,608.259,1
99,4.900000,1,736.290,400.288,1,575.571,391.351,1,584.597,504.819,1,613.518,589.753,1,619.866,615.798,1,628.950,609.381,1
100,4.966667,1,736.469,400.525,1,575.567,391.403,1,584.599,506.178,1,613.403,593.298,1,619.900,619.680,1,628.895,611.551,1
101,5.000000,1,736.760,401.272,1,575.633,391.422,1,584.590,507.190,1,613.343,595.090,1,619.911,621.517,1,628.785,613.133,1
102,5.066667,1,736.943,401.572,1,575.885,391.434,1,584.650,507.293,1,613.260,594.842,1,620.164,622.605,1,628.760,614.257,1
103,5.100000,1,737.101,401.747,1,576.126,391.421,1,584.658,507.221,1,613.206,594.378,1,620.383,623.081,1,628.841,614.830,1
104,5.166667,1,737.224,401.976,1,576.264,391.416,1,584.651,507.142,1,613.155,594.191,1,620.493,624.569,1,628.879,615.770,1
105,5.200000,1,737.283,402.158,1,576.317,391.404,1,584.648,507.111,1,613.136,594.947,1,620.671,625.957,1,629.570,617.293,1
106,5.266667,1,737.417,402.341,1,576.322,391.422,1,584.643,507.118,1,613.259,595.452,1,620.911,627.017,1,630.134,618.631,1
107,5.300000,1,737.584,402.407,1,576.330,391.483,1,584.643,507.213,1,613.922,597.700,1,622.126,630.466,1,631.350,621.979,1
108,5.366667,1,737.798,402.603,1,576.358,391.506,1,584.686,507.490,1,614.595,599.926,1,623.021,633.288,1,631.963,625.020,1
109,5.400000,1,737.860,402.631,1,576.448,391.506,1,584.795,507.676,1,615.740,600.807,1,624.541,634.322,1,633.128,625.388,1
110,5.466667,1,737.955,402.678,1,576.585,391.508,1,584.848,507.710,1,616.282,600.869,1,626.413,634.915,1,633.804,625.462,1
111,5.500000,1,737.984,402.757,1,576.644,391.550,1,584.891,507.793,1,616.702,601.222,1,626.958,635.484,1,634.496,626.069,1
112,5.566667,1,738.046,402.822,1,576.754,391.697,1,584.931,507.844,1,617.174,601.493,1,628.645,636.219,1,635.355,626.517,1
113,5.600000,1,738.096,402.910,1,576.810,391.855,1,584.950,507.977,1,617.431,601.922,1,629.899,636.661,1,636.086,626.910,1
114,5.666667,1,738.162,402.969,1,576.899,392.257,1,585.016,508.263,1,617.606,602.916,1,630.448,637.706,1,636.389,627.870,1
115,5.700000,1,738.182,403.025,1,576.910,392.399,1,585.034,508.332,1,617.654,604.099,1,630.282,638.494,1,636.345,629.379,1
116,5.766667,1,738.221,403.193,1,576.916,392.558,1,585.094,508.526,1,617.640,605.313,1,629.883,639.552,1,636.120,630.769,1
117,5.800000,1,738.286,403.385,1,576.914,392.807,1,585.211,508.884,1,617.408,605.852,1,628.057,640.076,1,634.703,631.425,1
118,5.866667,1,738.542,403.625,1,576.909,393.236,1,585.304,509.133,1,616.717,606.527,1,625.072,641.410,1,632.110,632.183,1
119,5.900000,1,738.760,403.785,1,576.912,393.585,1,585.349,509.256,1,616.180,607.339,1,623.598,642.535,1,630.642,633.099,1
120,5.966667,1,738.934,404.009,1,576.920,393.913,1,585.354,509.259,1,615.944,609.324,1,623.089,644.746,1,629.694,635.052,1
121,6.000000,1,739.030,404.255,1,576.923,394.439,1,585.507,509.331,1,615.680,610.579,1,622.682,645.818,1,628.931,636.162,1
122,6.066667,1,739.124,404.466,1,576.924,394.763,1,585.572,509.356,1,615.529,610.737,1,622.359,645.692,1,628.521,636.100,1
123,6.100000,1,739.179,404.652,1,576.925,395.018,1,585.589,509.360,1,615.406,610.733,1,622.019,645.492,1,628.197,635.952,1
124,6.166667,1,739.297,404.839,1,576.913,395.280,1,585.614,509.387,1,615.127,610.644,1,621.619,645.283,1,627.932,635.758,1
125,6.200000,1,739.397,405.006,1,576.909,395.493,1,585.675,509.423,1,614.836,610.579,1,621.243,645.121,1,627.689,635.607,1
126,6.266667,1,739.550,405.171,1,576.958,395.573,1,585.760,509.443,1,614.625,610.529,1,621.020,644.997,1,627.553,635.494,1
