frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
34,1.670782,-1,0,1,1,0.972775,-0.581928,6.988410,-0.018190,-0.538808,6.846753,-0.392110,-1.161054,6.671644,-0.791044,-0.731330,6.384294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.666992,39.469040,0.000000,0.000000,1.0,34,1,0,1,64.087402,39.178730,-0.987089,0.039286,-0.155283,0.039060,0.999227,0.004512,0.155340,-0.001612,-0.987860,1
35,1.704198,-1,0,1,1,0.974272,-0.582878,6.985583,-0.017177,-0.538966,6.847595,-0.390808,-1.160954,6.670340,-0.790964,-0.731420,6.384441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.666992,39.469040,0.000000,0.000000,1.0,35,1,0,1,64.164703,39.121307,-0.987481,0.039986,-0.152583,0.039769,0.999199,0.004473,0.152640,-0.001651,-0.988280,1
36,1.771029,-1,0,1,1,0.977035,-0.584267,6.980632,-0.015099,-0.539192,6.849004,-0.388633,-1.161455,6.669436,-0.790877,-0.732007,6.386439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.919373,39.469040,0.000000,0.000000,1.0,36,1,0,1,64.258026,39.038521,-0.988333,0.041410,-0.146569,0.041199,0.999141,0.004472,0.146629,-0.001619,-0.989190,1
37,1.804444,-1,0,1,1,0.978119,-0.584629,6.978636,-0.014227,-0.539275,6.849593,-0.387897,-1.161821,6.669512,-0.790851,-0.732339,6.387790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.919373,39.469040,0.000000,0.000000,1.0,37,1,0,1,64.282715,39.019310,-0.988709,0.042006,-0.143842,0.041806,0.999116,0.004409,0.143900,-0.001654,-0.989591,1
38,1.871276,-1,0,1,1,0.980421,-0.584798,6.975791,-0.012109,-0.539408,6.850578,-0.386828,-1.162215,6.670334,-0.790430,-0.732863,6.390395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.919373,39.469040,0.000000,0.000000,1.0,38,1,0,1,64.208954,38.991211,-0.989430,0.042950,-0.138504,0.042761,0.999076,0.004344,0.138563,-0.001624,-0.990352,1
39,1.904691,-1,0,1,1,0.981509,-0.584790,6.974946,-0.011001,-0.539450,6.850989,-0.386395,-1.161833,6.670197,-0.789902,-0.732808,6.390585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.919373,39.469040,0.000000,0.000000,1.0,39,1,0,1,64.115158,38.969395,-0.989728,0.043310,-0.136244,0.043132,0.999060,0.004261,0.136301,-0.001659,-0.990666,1
40,1.971523,-1,0,1,1,0.983825,-0.584683,6.974820,-0.008356,-0.539488,6.851678,-0.385703,-1.159888,6.668695,-0.787928,-0.732083,6.388222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.919373,39.226665,0.000000,0.000000,1.0,40,1,0,1,63.750916,38.901470,-0.990214,0.043836,-0.132497,0.043667,0.999037,0.004183,0.132552,-0.001643,-0.991175,1
41,2.004938,-1,0,1,1,0.984761,-0.584653,6.975110,-0.007221,-0.539490,6.851965,-0.385608,-1.159080,6.668197,-0.787084,-0.731794,6.387063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.919373,39.226665,0.000000,0.000000,1.0,41,1,0,1,63.564957,38.875599,-0.990398,0.044036,-0.131047,0.043876,0.999029,0.004106,0.131100,-0.001683,-0.991368,1
42,2.071770,-1,0,1,1,0.986485,-0.584633,6.976524,-0.004988,-0.539332,6.852447,-0.385777,-1.157398,6.667655,-0.785183,-0.731199,6.384392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.581299,39.226665,0.000000,0.000000,1.0,42,1,0,1,63.127716,38.821762,-0.990643,0.044393,-0.129059,0.044239,0.999013,0.004062,0.129112,-0.001685,-0.991629,1
43,2.105185,-1,0,1,1,0.987158,-0.584624,6.977249,-0.004110,-0.539224,6.852648,-0.385882,-1.156679,6.667450,-0.784392,-0.730928,6.383097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.424011,39.226665,0.000000,0.000000,1.0,43,1,0,1,62.934113,38.795334,-0.990725,0.044547,-0.128372,0.044400,0.999006,0.004005,0.128422,-0.001732,-0.991718,1
44,2.172016,-1,0,1,1,0.988349,-0.584554,6.978552,-0.002611,-0.538852,6.852984,-0.385920,-1.154936,6.666437,-0.782726,-0.730171,6.379634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.053711,39.010075,0.000000,0.000000,1.0,44,1,0,1,62.556885,38.719467,-0.990813,0.044876,-0.127578,0.044732,0.998991,0.003995,0.127628,-0.001749,-0.991821,1
