frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
49,2.400000,-1,0,1,1,0.510369,-0.249261,6.550311,-0.394675,-0.202046,6.130879,-0.367333,-0.945127,6.027089,-0.269049,-0.645232,5.461010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.766434,27.687763,0.000000,0.000000,0.0,49,1,0,1,16.167969,27.204771,-0.908032,0.047088,-0.416245,0.045535,0.998869,0.013664,0.416418,-0.006546,-0.909150,1
50,2.466667,-1,0,1,1,0.510681,-0.248801,6.555528,-0.395531,-0.201767,6.136652,-0.366567,-0.940407,6.021524,-0.268514,-0.642019,5.454573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.766434,27.418278,0.000000,0.000000,0.0,50,1,0,1,16.247955,27.055534,-0.907660,0.047080,-0.417057,0.045563,0.998869,0.013598,0.417226,-0.006660,-0.908778,1
51,2.500000,-1,0,1,1,0.510958,-0.248416,6.558430,-0.395916,-0.201555,6.140063,-0.366194,-0.938069,6.018827,-0.268196,-0.640597,5.451412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.888550,27.418278,0.000000,0.000000,0.0,51,1,0,1,16.269897,26.975946,-0.907564,0.047048,-0.417270,0.045615,0.998869,0.013412,0.417429,-0.006862,-0.908684,1
52,2.566667,-1,0,1,1,0.512417,-0.246862,6.565834,-0.396513,-0.201108,6.149562,-0.365539,-0.934511,6.017511,-0.266376,-0.639325,5.449155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.888550,27.141016,0.000000,0.000000,0.0,52,1,0,1,16.125336,26.767807,-0.907755,0.046671,-0.416897,0.045316,0.998886,0.013152,0.417046,-0.006953,-0.908859,1
53,2.600000,-1,0,1,1,0.513187,-0.245945,6.568801,-0.396549,-0.200890,6.153528,-0.365098,-0.932734,6.015934,-0.265149,-0.638633,5.447138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.888550,27.141016,0.000000,0.000000,0.0,53,1,0,1,16.024261,26.677788,-0.907913,0.046416,-0.416581,0.045164,0.998897,0.012866,0.416719,-0.007133,-0.909008,1
54,2.666667,-1,0,1,1,0.515455,-0.243139,6.573240,-0.395896,-0.200431,6.160174,-0.363986,-0.929169,6.011277,-0.261314,-0.637245,5.441711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.888550,26.864685,0.000000,0.000000,0.0,54,1,0,1,15.656693,26.492731,-0.908503,0.045347,-0.415411,0.044237,0.998945,0.012300,0.415530,-0.007202,-0.909551,1
55,2.700000,-1,0,1,1,0.516623,-0.241800,6.574890,-0.395467,-0.200235,6.162949,-0.363467,-0.927680,6.008844,-0.259497,-0.636641,5.438952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.888550,26.864685,0.000000,0.000000,0.0,55,1,0,1,15.475815,26.425739,-0.908823,0.044756,-0.414774,0.043771,0.998971,0.011885,0.414879,-0.007353,-0.909847,1
56,2.766667,-1,0,1,1,0.520496,-0.238496,6.579454,-0.394365,-0.199769,6.171381,-0.363141,-0.926334,6.010054,-0.256456,-0.636274,5.439757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.521790,26.649145,0.000000,0.000000,0.0,56,1,0,1,15.028107,26.359018,-0.909900,0.043020,-0.412592,0.042234,0.999047,0.011029,0.412673,-0.007390,-0.910849,1
57,2.800000,-1,0,1,1,0.522368,-0.236927,6.581190,-0.393560,-0.199387,6.174901,-0.362821,-0.925094,6.009552,-0.255117,-0.635197,5.439136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.355438,26.649145,0.000000,0.000000,0.0,57,1,0,1,14.835938,26.360277,-0.910453,0.042163,-0.411459,0.041514,0.999083,0.010520,0.411525,-0.007503,-0.911368,1
58,2.866667,-1,0,1,1,0.527168,-0.233309,6.583463,-0.390751,-0.197947,6.180800,-0.361658,-0.921753,6.007283,-0.251997,-0.629872,5.437284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.954514,26.649145,0.000000,0.000000,0.0,58,1,0,1,14.414825,26.562843,-0.911812,0.040206,-0.408634,0.039764,0.999163,0.009581,0.408677,-0.007513,-0.912648,1
59,2.900000,-1,0,1,1,0.529377,-0.231757,6.584271,-0.389324,-0.197212,6.183263,-0.361088,-0.920344,6.006229,-0.250599,-0.627101,5.436595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.777451,26.649145,0.000000,0.000000,0.0,59,1,0,1,14.224457,26.702190,-0.912456,0.039322,-0.407282,0.039005,0.999198,0.009085,0.407313,-0.007596,-0.913257,1
