frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
164,8.178393,1,797.775,394.444,1,635.265,373.567,1,572.267,479.930,1,493.824,436.548,1,459.781,426.617,1,477.688,427.630,1
165,8.211911,1,797.775,394.460,1,635.258,373.683,1,572.203,479.966,1,492.514,437.350,1,457.333,427.799,1,475.339,428.484,1
166,8.278947,1,797.824,394.455,1,635.306,373.812,1,572.299,479.478,1,489.057,437.710,1,451.130,430.183,1,470.133,430.383,1
167,8.312465,1,797.838,394.446,1,635.386,373.843,1,572.468,477.706,1,485.929,438.306,1,446.861,432.422,1,465.289,432.341,1
168,8.379501,1,798.066,394.442,1,635.409,373.819,1,572.459,476.694,1,484.379,440.409,1,446.536,433.956,1,464.878,434.067,1
169,8.413019,1,798.362,394.463,1,635.450,373.821,1,572.566,475.686,1,482.977,441.981,1,445.141,435.658,1,462.986,435.800,1
170,8.480055,1,798.810,394.727,1,635.715,373.796,1,572.607,474.711,1,482.936,443.811,1,445.850,439.513,1,463.429,439.060,1
171,8.513573,1,799.231,395.009,1,636.079,373.774,1,572.688,474.163,1,481.344,445.568,1,445.378,441.422,1,461.998,440.880,1
172,8.580609,1,799.526,395.162,1,636.347,373.770,1,572.776,473.565,1,479.561,447.789,1,443.225,444.680,1,458.941,443.816,1
173,8.614127,1,799.623,395.166,1,636.531,373.680,1,573.129,472.824,1,479.880,450.245,1,443.388,448.450,1,459.028,447.419,1
174,8.681163,1,799.699,395.126,1,636.552,373.593,1,573.291,471.678,1,478.328,453.457,1,440.455,455.061,1,455.744,453.179,1
175,8.714681,1,799.782,395.034,1,636.580,373.388,1,573.605,471.440,1,478.623,456.910,1,440.663,458.723,1,456.078,456.441,1
176,8.781717,1,799.784,394.717,1,636.593,373.281,1,573.617,470.747,1,474.360,462.656,1,435.212,465.132,1,450.024,463.268,1
177,8.815235,1,799.752,394.488,1,636.630,373.139,1,573.765,470.468,1,473.587,464.528,1,433.264,466.422,1,448.199,464.723,1
178,8.882271,1,799.151,394.210,1,636.717,373.066,1,573.695,470.498,1,469.492,468.212,1,429.377,471.066,1,444.373,469.042,1
179,8.915789,1,798.328,393.970,1,637.022,373.081,1,573.639,470.525,1,469.325,469.301,1,429.711,473.243,1,444.837,471.166,1
180,8.982825,1,797.948,393.788,1,637.174,373.185,1,573.257,470.665,1,466.521,473.572,1,426.226,475.818,1,441.549,474.435,1
181,9.016343,1,797.913,393.806,1,637.261,373.411,1,572.935,471.688,1,464.098,475.586,1,423.197,476.594,1,439.174,475.555,1
182,9.083380,1,798.285,394.106,1,637.300,373.492,1,572.633,472.636,1,462.650,479.774,1,421.697,480.264,1,437.821,479.694,1
183,9.116898,1,798.586,394.157,1,637.381,373.567,1,572.628,472.998,1,463.604,482.304,1,422.899,482.833,1,439.030,482.232,1
184,9.150416,1,798.844,394.261,1,637.432,373.571,1,572.677,473.288,1,464.196,482.853,1,423.348,484.161,1,439.606,483.266,1
185,9.217452,1,799.006,394.461,1,637.449,373.591,1,573.330,474.016,1,464.429,483.864,1,423.870,486.874,1,440.146,486.226,1
186,9.250970,1,799.065,394.399,1,637.456,373.705,1,574.185,474.470,1,464.719,486.431,1,424.586,491.841,1,440.489,490.005,1
187,9.318006,1,799.244,394.389,1,637.473,373.707,1,575.260,474.571,1,467.009,487.464,1,428.769,496.321,1,443.088,493.060,1
188,9.351524,1,799.481,394.387,1,637.479,373.704,1,575.664,474.486,1,467.052,488.277,1,429.010,497.539,1,443.118,494.298,1
189,9.418560,1,800.544,394.716,1,637.622,373.671,1,576.290,474.126,1,467.091,489.829,1,429.081,499.433,1,443.291,496.418,1
190,9.452078,1,800.588,394.061,1,638.219,373.665,1,576.455,474.175,1,466.268,489.042,1,427.462,498.823,1,442.837,495.494,1
191,9.519114,1,801.501,394.012,1,638.670,373.688,1,576.475,474.098,1,466.243,489.664,1,427.535,500.289,1,442.904,496.481,1
192,9.552632,1,802.053,394.007,1,639.011,373.760,1,576.524,474.082,1,466.228,490.016,1,427.545,500.543,1,442.964,496.831,1
