frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
74,4.877886,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
75,4.944706,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
76,5.011527,1,272.191,86.045,1,295.706,67.742,1,259.648,141.087,1,220.613,133.987,1,209.153,129.006,1,210.065,136.531,1
77,5.078347,1,271.938,86.570,1,296.464,68.026,1,259.407,141.903,1,220.557,134.578,1,209.150,129.635,1,209.894,137.172,1
78,5.145167,1,271.886,86.273,1,296.494,68.044,1,259.048,141.889,1,219.675,136.030,1,208.417,130.488,1,209.078,138.049,1
79,5.211988,1,271.680,85.903,1,294.514,68.064,1,259.790,142.339,1,219.693,137.953,1,208.174,132.770,1,208.742,140.483,1
80,5.278808,1,269.971,85.943,1,292.073,68.190,1,260.799,142.651,1,219.481,139.108,1,207.018,134.075,1,207.830,141.859,1
81,5.345628,1,269.354,86.241,1,288.680,69.208,1,261.930,142.621,1,219.076,140.203,1,205.879,135.705,1,206.911,143.325,1
82,5.412449,1,268.923,87.023,1,284.898,70.441,1,262.699,142.624,1,218.735,141.303,1,205.147,137.379,1,206.296,144.720,1
83,5.479269,1,268.757,88.909,1,283.913,71.614,1,263.390,143.683,1,218.407,143.037,1,204.350,139.338,1,205.522,146.781,1
84,5.546089,1,268.748,89.464,1,281.760,72.912,1,263.936,144.786,1,217.794,144.781,1,203.827,140.924,1,204.917,148.755,1
85,5.612910,1,268.460,90.287,1,280.137,74.192,1,264.205,145.571,1,217.147,146.159,1,203.101,142.674,1,204.229,150.240,1
86,5.679730,1,267.949,91.357,1,278.784,75.690,1,264.048,146.216,1,215.640,147.379,1,201.417,143.863,1,202.494,151.424,1
87,5.746550,1,267.812,92.082,1,277.715,77.241,1,263.942,147.632,1,214.539,148.999,1,200.347,145.657,1,201.578,153.129,1
88,5.813371,1,267.012,93.858,1,276.290,79.361,1,263.877,149.138,1,214.080,149.727,1,199.555,146.380,1,200.709,154.008,1
89,5.880191,1,265.929,96.077,1,274.315,81.549,1,263.586,151.621,1,213.998,150.654,1,199.496,147.215,1,200.137,154.912,1
90,5.947011,1,265.068,97.869,1,272.198,82.831,1,263.542,153.482,1,213.287,151.755,1,198.721,147.755,1,199.293,155.469,1
91,6.013832,1,263.077,98.916,1,270.114,83.790,1,263.565,154.694,1,212.916,153.423,1,198.328,149.086,1,198.947,157.236,1
92,6.080652,1,260.733,99.784,1,267.926,84.764,1,263.354,155.784,1,211.881,154.400,1,197.002,150.010,1,197.706,158.317,1
93,6.147473,1,259.462,101.122,1,265.345,85.754,1,261.437,157.051,1,209.633,155.621,1,195.211,150.782,1,195.872,159.391,1
94,6.214293,1,258.325,102.273,1,263.817,86.374,1,258.794,158.052,1,207.813,156.753,1,193.507,151.461,1,193.778,160.222,1
95,6.281113,1,256.580,103.074,1,263.015,86.536,1,256.964,159.189,1,206.994,157.682,1,193.343,152.221,1,192.775,161.307,1
96,6.347934,1,255.283,104.186,1,261.457,86.931,1,255.736,159.821,1,205.829,158.356,1,192.611,152.792,1,191.609,162.026,1
97,6.414754,1,254.027,105.001,1,260.458,87.572,1,254.177,160.491,1,204.565,159.202,1,191.254,153.402,1,189.919,162.746,1
98,6.481574,1,252.514,105.756,1,259.460,87.854,1,253.254,161.043,1,202.906,159.280,1,189.491,153.716,1,188.249,163.215,1
99,6.548395,1,251.628,105.488,1,258.876,88.678,1,252.275,161.615,1,202.097,159.948,1,189.229,154.169,1,187.545,163.856,1
100,6.615215,1,250.540,105.723,1,258.519,89.289,1,251.195,162.024,1,201.077,160.459,1,187.990,154.992,1,186.557,164.596,1
101,6.682035,1,249.903,105.835,1,257.890,90.078,1,251.083,162.261,1,200.831,160.928,1,187.601,155.430,1,186.334,164.966,1
102,6.748856,1,249.235,106.097,1,257.406,90.600,1,250.601,163.173,1,200.477,161.424,1,186.966,156.010,1,185.757,165.464,1
103,6.815676,1,248.648,106.302,1,257.307,90.730,1,250.810,164.075,1,200.863,161.812,1,186.914,156.564,1,185.723,165.707,1
104,6.882496,1,248.322,106.464,1,256.914,90.876,1,250.068,164.719,1,201.049,162.250,1,187.154,156.863,1,185.477,166.385,1
105,6.949317,1,248.145,106.590,1,256.796,91.309,1,249.792,165.119,1,200.856,163.135,1,186.255,157.787,1,184.990,167.519,1
106,7.016137,1,247.982,106.852,1,256.866,91.732,1,249.528,165.638,1,200.828,163.581,1,186.504,158.020,1,184.889,168.096,1
107,7.082957,1,248.047,106.814,1,256.856,91.581,1,249.603,165.622,1,200.869,163.794,1,186.638,158.183,1,185.007,168.239,1
108,7.149778,1,247.920,106.762,1,256.700,91.514,1,249.635,165.908,1,200.954,164.012,1,186.786,158.341,1,185.181,168.375,1
109,7.216598,1,247.521,106.744,1,256.726,91.474,1,249.753,165.828,1,201.013,164.180,1,186.866,158.424,1,185.262,168.241,1
110,7.283419,1,247.173,106.704,1,256.826,91.412,1,249.839,165.838,1,201.063,164.355,1,186.900,158.675,1,185.710,168.161,1
111,7.350239,1,246.925,106.687,1,256.888,91.359,1,249.526,166.218,1,201.102,164.578,1,187.022,158.806,1,186.024,168.150,1
112,7.417059,1,246.675,106.645,1,256.674,91.350,1,249.653,166.210,1,201.120,164.793,1,187.049,158.961,1,186.110,168.256,1
113,7.483880,1,246.689,106.534,1,256.708,91.058,1,249.800,166.222,1,201.032,164.960,1,187.120,159.036,1,186.160,168.385,1
114,7.550700,1,246.624,106.462,1,256.574,90.909,1,249.921,166.254,1,201.003,165.006,1,187.166,159.048,1,186.183,168.429,1
115,7.617520,1,216.420,81.448,1,241.531,81.035,1,201.576,146.561,1,157.304,172.984,1,140.973,168.835,1,142.323,179.013,1
116,7.684341,1,213.716,79.031,1,245.012,77.637,1,196.093,135.170,1,150.864,174.223,1,133.464,170.563,1,135.946,180.392,1
117,7.751161,1,204.795,76.763,1,251.580,76.472,1,197.797,145.658,1,151.188,175.345,1,135.889,169.925,1,136.633,180.672,1
118,7.817981,1,199.291,78.555,1,250.593,67.619,1,197.197,156.795,1,154.260,175.457,1,137.845,170.113,1,138.587,182.551,1
119,7.884802,1,200.486,78.284,1,239.813,68.908,1,200.060,161.276,1,153.770,177.627,1,135.695,172.314,1,138.573,186.196,1
120,7.951622,1,198.370,79.096,1,238.729,62.918,1,202.487,164.775,1,149.768,182.100,1,132.895,178.325,1,137.529,191.638,1
121,8.018442,1,197.078,75.191,1,221.522,65.318,1,202.260,162.715,1,153.490,186.972,1,140.795,184.906,1,142.356,196.455,1
122,8.085263,1,196.093,71.371,1,211.403,65.442,1,204.710,150.383,1,156.581,191.910,1,145.108,200.565,1,147.892,206.160,1
123,8.152083,1,193.877,68.048,1,204.933,67.296,1,207.078,136.321,1,168.524,187.906,1,159.744,194.691,1,161.866,199.957,1
124,8.218903,1,197.863,59.716,1,180.935,70.501,1,224.932,115.155,1,195.477,170.860,1,183.667,189.247,1,190.536,189.708,1
125,8.285724,1,199.002,53.656,1,171.113,75.479,1,236.596,113.520,1,200.337,161.625,1,181.356,183.652,1,192.524,179.499,1
126,8.352544,1,178.679,60.318,1,185.908,68.824,1,199.862,124.280,1,168.825,194.625,1,160.660,210.888,1,164.008,212.943,1
127,8.419365,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
128,8.486185,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
129,8.553005,1,208.535,46.213,1,160.379,61.623,1,241.918,72.674,1,273.574,73.967,1,282.037,70.812,1,281.720,75.567,1
130,8.619826,1,201.856,42.121,1,172.167,53.607,1,221.689,73.374,1,212.688,77.083,1,209.825,75.109,1,210.125,80.603,1
131,8.686646,1,202.668,40.972,1,170.056,49.875,1,227.017,71.354,1,233.108,67.590,1,233.190,65.423,1,235.491,70.554,1
132,8.753466,1,200.249,36.998,1,168.517,47.244,1,208.435,57.212,1,202.571,47.715,1,200.136,43.669,1,200.774,47.686,1
133,8.820287,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
134,8.887107,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
135,8.953927,1,207.994,39.444,1,148.158,65.069,1,244.274,73.088,1,248.984,61.929,1,250.893,56.698,1,251.890,62.560,1
136,9.020748,1,200.529,36.906,1,152.940,63.934,1,221.027,61.401,1,222.642,57.530,1,223.372,53.191,1,223.336,58.550,1
137,9.087568,1,201.576,33.539,1,154.832,63.068,1,226.123,57.825,1,227.089,56.312,1,227.128,52.277,1,227.737,57.957,1
138,9.154388,1,204.949,32.974,1,154.326,64.934,1,245.144,60.700,1,228.406,51.927,1,232.435,44.447,1,233.125,50.864,1
139,9.221209,1,210.504,33.454,1,153.797,66.545,1,254.361,64.621,1,228.859,46.134,1,232.509,35.154,0,234.682,39.696,0
140,9.288029,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
141,9.354849,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
142,9.421670,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
143,9.488490,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
144,9.555311,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
145,9.622131,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
